,label,x,y
1156,rettighed,41.65896987915039,-12.930646896362305
1157,identificere,21.355716705322266,13.578789710998535
1158,patient,31.27344512939453,-24.094179153442383
1159,udgiftskræve,8.971009254455566,-39.88227462768555
1160,delmål,2.5634357929229736,-43.156028747558594
1161,opfylde,38.00061798095703,-16.737634658813477
1162,skattesystem,24.79711151123047,-30.498361587524414
1163,rejse,32.90192794799805,-25.567943572998047
1164,konkurrencedygtig,24.021953582763672,-31.01629066467285
1165,procent,45.921138763427734,-10.441422462463379
1166,indførsel,-23.307024002075195,-42.02606201171875
1167,fiskeprise,43.57276153564453,-0.04124638810753822
1168,hånd,41.669891357421875,-13.418031692504883
1169,helhedsorienteret,37.346900939941406,-20.521820068359375
1170,rederi,10.907562255859375,-40.77364730834961
1171,let,26.0471248626709,13.268777847290039
1172,arbejdsløshed,39.26925277709961,8.462298393249512
1173,prisniveau,40.69647979736328,3.7705421447753906
1174,antage,20.543161392211914,-33.85484313964844
1175,knytte,38.60956954956055,-15.78266716003418
1176,indenrigsanliggende,43.52131271362305,-1.2776737213134766
1177,hvorledes,38.620338439941406,-19.182907104492188
1178,gældssætning,27.724323272705078,12.080016136169434
1179,nedgang,4.851894378662109,-41.96828842163086
1180,omprioritering,-14.191065788269043,8.465675354003906
1181,venteliste,40.7080192565918,-13.759703636169434
1182,live,38.61843490600586,7.359726428985596
1183,business,25.596590042114258,-31.419151306152344
1184,mand,5.7816267013549805,-43.717952728271484
1185,fokusområde,17.15664291381836,-37.114688873291016
1186,kultur,6.012434482574463,-42.191139221191406
1187,strukturreform,37.191925048828125,8.212823867797852
1188,lovforslag,7.364995002746582,-40.66838455200195
1189,uddannelsessektor,42.689754486083984,-12.113561630249023
1190,opdele,17.239274978637695,-35.23006057739258
1191,soliditet,47.3450813293457,-10.155752182006836
1192,fremkomme,45.35007858276367,-7.034180641174316
1193,gennemgang,12.78588581085205,-38.00761032104492
1194,uddannelsesindsats,3.023643970489502,18.857738494873047
1195,rejeprise,36.81492614746094,-20.726194381713867
1196,prisudvikling,44.347694396972656,-6.163059711456299
1197,hjemmehørende,33.4754638671875,-23.613269805908203
1198,opdatering,23.95564079284668,-31.99583625793457
1199,alderspension,4.33352518081665,20.076770782470703
1200,passiv,-9.325418472290039,17.584651947021484
1201,hensættelse,15.499141693115234,-37.420814514160156
1202,geologisk,35.73488235473633,-21.58272933959961
1203,vestgrønland,4.204016208648682,-42.28068923950195
1204,opkrævning,-8.33068561553955,-43.621864318847656
1205,åbne,44.41073989868164,-1.3961573839187622
1206,stærkt,30.281564712524414,-25.31796646118164
1207,beboer,36.808589935302734,-20.265697479248047
1208,part,19.751142501831055,-33.208553314208984
1209,klima,20.942636489868164,-33.68062973022461
1210,overførsel,28.523651123046875,-28.701147079467773
1211,udskyde,-1.7446130514144897,-44.38996505737305
1212,brugerbetaling,36.73754119873047,9.064269065856934
1213,isolere,13.08849811553955,-38.200801849365234
1214,given,16.6397762298584,-36.30731964111328
1215,epidemi,11.435124397277832,-39.288150787353516
1216,indrette,37.998111724853516,8.611968994140625
1217,årti,4.3472466468811035,18.31572723388672
1218,udbudsrunde,44.569053649902344,0.16135083138942719
1219,selvbårenhed,17.958206176757812,-35.14483642578125
1220,kerneydelse,41.18083572387695,2.2712435722351074
1221,flerstrenget,35.31684875488281,-20.311176300048828
1222,bor,43.31861877441406,-6.930899143218994
1223,paamiut,19.991825103759766,-34.51636505126953
1224,airport,28.52240562438965,11.406203269958496
1225,omgang,18.326345443725586,-35.06240463256836
1226,markedsføring,44.16481399536133,-1.5671554803848267
1227,afgangselevere,43.60808563232422,-12.093657493591309
1228,koordinering,37.970455169677734,-18.025175094604492
1229,askatte,-14.259607315063477,-44.984031677246094
1230,længe,41.87765121459961,-14.203156471252441
1231,skole,23.479660034179688,-30.851951599121094
1232,udløber,24.548336029052734,-31.854604721069336
1233,overblik,46.04460906982422,-1.785386323928833
1234,anledning,35.42774963378906,-21.07366943359375
1235,betingelse,32.02431869506836,-24.346927642822266
1236,folkesundhed,-10.6679105758667,-43.87421417236328
1237,kvalificere,13.484971046447754,15.57852840423584
1238,uddannelsesstrategi,41.3796501159668,-16.20838737487793
1239,gruppere,42.484657287597656,-11.083460807800293
1240,føde,38.21613311767578,6.877388954162598
1241,opførelse,44.688201904296875,-6.430518627166748
1242,hårdt,26.19090461730957,-28.6436824798584
1243,narsarsuaq,12.99353313446045,-39.47039794921875
1244,sælskind,17.640607833862305,-36.98503112792969
1245,overdragelse,3.405533790588379,-18.916179656982422
1246,skatteområde,5.937157154083252,-41.171119689941406
1247,kvinde,17.276613235473633,-36.84009552001953
1248,regulere,15.160665512084961,14.84980583190918
1249,problemstilling,-2.51662015914917,-43.569007873535156
1250,⁄,43.13408279418945,-7.94427490234375
1251,div,-38.900291442871094,-23.543020248413086
1252,sdg,8.641743659973145,-40.52229690551758
1253,qeqertarsuaq,-24.7183895111084,-37.86258316040039
1254,optagelse,44.3115348815918,-9.263776779174805
1255,typisk,30.13704490661621,-27.037382125854492
1256,meddele,-24.495210647583008,-39.01821517944336
1257,kriminalitet,20.91115379333496,-31.891624450683594
1258,halvår,37.2189826965332,8.01533031463623
1259,nødvendiggøre,38.72468185424805,-17.163564682006836
1260,afhænge,43.91114044189453,-7.114750862121582
1261,herigennem,19.699546813964844,12.387626647949219
1262,forankre,38.0452880859375,-20.558780670166016
1263,drøftelse,10.612764358520508,16.73847770690918
1264,herom,33.09294891357422,-24.12255859375
1265,tilførsel,25.486724853515625,-31.371414184570312
1266,beskatning,45.24489212036133,-9.046147346496582
1267,leder,44.78866958618164,-7.825890064239502
1268,grundskole,42.6126823425293,-13.085620880126953
1269,lys,33.54323196411133,11.140560150146484
1270,omvende,-13.985777854919434,-6.605459213256836
1271,tilsyn,39.894805908203125,5.859771251678467
1272,bestræbelse,37.54011154174805,9.633150100708008
1273,fag,25.257230758666992,-30.806501388549805
1274,tillægsbevilling,47.1393928527832,-9.944378852844238
1275,vise,38.68157196044922,8.301148414611816
1276,overgang,7.0697479248046875,-41.47003936767578
1277,agenda,19.280122756958008,-33.77743911743164
1278,velfungerende,38.032257080078125,8.714622497558594
1279,centralisering,28.0069637298584,-27.99324607849121
1280,lejeboligmasse,36.30156707763672,8.876113891601562
1281,skærpe,35.6221923828125,11.488629341125488
1282,overenskomst,45.40388870239258,-1.5857728719711304
1283,fremsætte,45.6052360534668,-8.604702949523926
1284,ansvarsfordeling,37.19811248779297,10.728156089782715
1285,nedsættelse,41.7725830078125,-16.818614959716797
1286,turismesektor,44.67335891723633,-6.522946357727051
1287,budgetoverslagsår,21.788877487182617,15.53890609741211
1288,fulde,46.58644485473633,-2.21276593208313
1289,forstærke,17.051544189453125,14.292953491210938
1290,produktivitet,-15.026388168334961,7.7760443687438965
1291,boligbehov,36.15560531616211,11.279380798339844
1292,erhvervsstruktur,29.025333404541016,11.783574104309082
1293,vedligeholdelse,43.08694839477539,1.0620336532592773
1294,samarbejdsaftale,29.624650955200195,11.761245727539062
1295,fremtidssikre,-11.780864715576172,14.735777854919434
1296,boligmasse,36.31391525268555,10.476195335388184
1297,gengælde,37.90284729003906,-19.344688415527344
1298,kilder,-2.9419851303100586,20.173784255981445
1299,fødevare,39.989376068115234,9.368858337402344
1300,lukke,26.6728515625,-29.086732864379883
1301,aflønning,16.825021743774414,11.89945125579834
1302,usa,44.6318244934082,0.5061929821968079
1303,basal,8.087907791137695,-40.223358154296875
1304,oecd,33.4366569519043,-26.8704833984375
1305,sektorplanlægning,32.005863189697266,-24.71477508544922
1306,ﬁskerierhverv,20.990129470825195,12.9816312789917
1307,fremover,41.085845947265625,-16.470417022705078
1308,årsag,1.7908437252044678,16.688234329223633
1309,forælder,23.827199935913086,-31.559614181518555
1310,lav,32.859375,10.433055877685547
1311,gennemgå,23.79714012145996,-30.183828353881836
1312,henvise,44.20744705200195,-5.080446243286133
1313,opbygning,43.619598388671875,-7.9117326736450195
1314,qaanaaq,-2.754761219024658,-42.722164154052734
1315,qeqertalik,20.433088302612305,-34.994136810302734
1316,avannaat,30.38745880126953,-28.786972045898438
1317,brug,24.575660705566406,-32.23677062988281
1318,arbejdsgiver,42.17078399658203,6.8436970710754395
1319,barriere,39.045440673828125,-18.216936111450195
1320,offentlige,44.52552032470703,-4.8556036949157715
1321,anliggende,24.570981979370117,-31.245635986328125
1322,holdbarhedsplan,-3.582292318344116,18.174476623535156
1323,evne,38.209537506103516,-17.652292251586914
1324,optimere,40.8941650390625,4.0565900802612305
1325,begyndelse,37.439292907714844,6.841327667236328
1326,gunstig,39.42494201660156,6.717244625091553
1327,udgiftsanalyse,21.276386260986328,13.079524040222168
1328,sænke,15.628983497619629,14.734888076782227
1329,evaluere,30.139320373535156,12.118806838989258
1330,akkumulere,16.445390701293945,15.324847221374512
1331,præge,45.82369613647461,-4.792771339416504
1332,tabel,46.37928771972656,-7.197831153869629
1333,verdensmål,39.314483642578125,-16.33142852783203
1334,fremskreden,37.21043395996094,-19.12071418762207
1335,hotelgæst,35.26834487915039,-24.42598533630371
1336,kasse,9.153855323791504,17.327577590942383
1337,udelukke,44.11266326904297,1.0013436079025269
1338,forbrugerpris,46.74131393432617,-9.85684585571289
1339,ginikoefficient,9.604655265808105,18.615867614746094
1340,rejekvote,42.7914924621582,2.013866901397705
1341,vareeksport,-15.79663372039795,13.371172904968262
1342,sundhedsfaglig,33.42186737060547,-25.300874710083008
1343,sygdom,41.725807189941406,5.953723907470703
1344,platform,7.605967044830322,-42.061302185058594
1345,fordring,11.96102523803711,-39.1920280456543
1346,oplysning,-1.3215187788009644,-44.55628204345703
1347,eksklokke,30.841569900512695,-26.717750549316406
1348,borge,11.928882598876953,13.329583168029785
1349,restanceart,40.691532135009766,-18.7741641998291
1350,forsyning,40.72745895385742,-16.44174575805664
1351,bruttonationalprodukt,45.04275131225586,4.519493103027344
1352,disponibel,42.32938766479492,6.413518905639648
1353,seminar,0.5928599834442139,-43.48268508911133
1354,sundhedsmæssig,36.294525146484375,9.313267707824707
1355,februar,40.928741455078125,6.415608882904053
1356,brexit,36.4561767578125,-19.67761993408203
1357,forsætte,31.934572219848633,-27.6079158782959
1358,passagerbefordring,-2.907236337661743,-44.20490646362305
1359,tildele,24.08934211730957,-32.876991271972656
1360,konstant,41.83368682861328,8.059562683105469
1361,fagligt,43.95649719238281,-10.847928047180176
1362,livskvalitet,39.430477142333984,7.3480377197265625
1363,jobbe,45.29325866699219,-7.243671894073486
1364,forbrændingsanlæg,45.025901794433594,-9.190666198730469
1365,udenfor,33.0988655090332,10.770832061767578
1366,mode,28.452917098999023,-26.94902992248535
1367,kraftig,43.098365783691406,0.3038116991519928
1368,døgninstitution,15.725512504577637,14.21019172668457
1369,redegøre,35.84074783325195,-20.955835342407227
1370,affald,21.18337631225586,-33.00873947143555
1371,ulempe,-1.339779257774353,-43.48576736450195
1372,rimelig,44.7891960144043,-4.592761039733887
1373,normal,38.64751052856445,-15.775376319885254
1374,ejerbolig,46.14031982421875,-6.002239227294922
1375,kerneopgave,-15.115979194641113,8.977509498596191
1376,skatteudvalg,45.21879577636719,-3.3555617332458496
1377,stabilisere,37.378536224365234,8.717228889465332
1378,konkludere,37.38877868652344,11.389313697814941
1379,søger,10.436410903930664,13.859814643859863
1380,statistisk,44.02651596069336,-11.298918724060059
1381,opbakning,27.37950897216797,10.942178726196289
1382,producere,45.975711822509766,-6.754144191741943
1383,finans,41.64986038208008,-15.889490127563477
1384,fylde,-5.436343669891357,19.477792739868164
1385,gas,31.972288131713867,9.68539047241211
1386,underviser,36.450958251953125,-20.859590530395508
1387,flaskehals,46.940425872802734,-0.9588221907615662
1388,tilladelse,36.32736587524414,-22.499692916870117
1389,udviklingsprojekt,30.822227478027344,10.330769538879395
1390,smitte,12.547724723815918,16.089191436767578
1391,forbruger,45.40325927734375,-3.666455030441284
1392,foodservice,37.15810012817383,-20.870384216308594
1393,gymnasie,22.997528076171875,-31.884490966796875
1394,dokumentere,5.5502705574035645,16.460466384887695
1395,medianindkomst,23.52340316772461,-30.93070411682129
1396,handlefrihed,39.297786712646484,-15.096907615661621
1397,milliard,1.0062742233276367,15.42027473449707
1398,billede,29.715648651123047,-27.07500457763672
1399,hurtigere,-14.302753448486328,-3.5538454055786133
1400,dagtilbud,3.2808852195739746,18.683517456054688
1401,anlægssektor,7.834029197692871,16.747407913208008
1402,lade,43.73229217529297,-8.640220642089844
1403,engelsk,38.470802307128906,-16.89390754699707
1404,skolehjem,38.33816146850586,9.979406356811523
1405,værktøj,-15.1614351272583,7.437528610229492
1406,fleksibel,39.054473876953125,-17.582563400268555
1407,kritisk,27.463523864746094,12.177897453308105
1408,realisering,36.18689727783203,9.852187156677246
1409,omsætning,22.714134216308594,14.832374572753906
1410,ensarte,40.716835021972656,4.963231563568115
1411,afdækning,42.710792541503906,4.172252178192139
1412,brancheskole,45.49942398071289,-0.2693605124950409
1413,studerende,-14.911409378051758,-3.5151185989379883
1414,træffe,16.166566848754883,16.87529754638672
1415,kommunikation,29.236875534057617,11.453600883483887
1416,foregående,25.53746795654297,12.586616516113281
1417,kirke,16.998306274414062,-37.46778869628906
1418,aldersgruppe,-15.30798625946045,5.033904552459717
1419,enlig,-15.69345474243164,-6.073269367218018
1420,indkomstgrænse,26.185832977294922,-29.301788330078125
1421,forpligtelse,26.454072952270508,13.539329528808594
1422,tilstandsvurdering,2.4207513332366943,16.125497817993164
1423,udviklingstendens,35.7656364440918,-22.846986770629883
1424,imødekomme,46.021854400634766,-1.319175124168396
1425,blotte,45.24980545043945,-2.617720603942871
1426,alvor,38.66749572753906,8.337667465209961
1427,udestående,47.20125198364258,-5.857422351837158
1428,ogeller,33.6696662902832,11.080580711364746
1429,målgruppe,-1.1461764574050903,-16.230276107788086
1430,nærværende,1.0143252611160278,16.533329010009766
1431,vente,17.41546630859375,15.302993774414062
1432,forenkling,8.675492286682129,17.54827117919922
1433,datagrundlag,-9.173441886901855,15.019851684570312
1434,opgaveløsning,-14.678776741027832,13.767767906188965
1435,drejer,15.29097843170166,15.805258750915527
1436,omskoling,17.51702880859375,12.607746124267578
1437,flypassager,15.736481666564941,16.123384475708008
1438,anlæggelse,43.428157806396484,3.087904691696167
1439,ældrestrategi,32.09217071533203,10.891258239746094
1440,udlejningsbolig,27.088388442993164,14.608231544494629
1441,holdbarhedsmodel,33.55052947998047,-24.548208236694336
1442,klart,4.381880760192871,18.273653030395508
1443,omsorgssvigt,37.63219451904297,-17.757993698120117
1444,voks,9.86198902130127,15.876350402832031
1445,bruttoinvestering,30.327917098999023,-28.493085861206055
1446,repræsentant,38.253761291503906,-19.79930877685547
1447,personlig,28.194543838500977,11.58381175994873
1448,opføre,41.56422424316406,-14.603272438049316
1449,storskalaprojektere,15.339134216308594,14.59896469116211
1450,opretholdelse,21.740339279174805,13.379463195800781
1451,spare,1.3788201808929443,16.13556671142578
1452,igangsættelse,41.0805778503418,5.3940629959106445
1453,befolkningsfremskrivning,9.294942855834961,13.670479774475098
1454,handelsbalance,31.88456153869629,8.908032417297363
1455,lukning,13.769352912902832,-39.365089416503906
1456,trafik,-11.391764640808105,13.150787353515625
1457,nordgrønland,23.411649703979492,-30.426210403442383
1458,havne,27.525869369506836,13.291743278503418
1459,anlægsmiddel,-14.367450714111328,3.3403842449188232
1460,arbejdsevne,-0.024101516231894493,-16.225080490112305
1461,strukturproblem,26.15838050842285,14.648987770080566
1462,naalakkersuisoq,34.64543533325195,-22.744129180908203
1463,affaldsløsning,33.757808685302734,-24.941680908203125
1464,grunddataprogram,5.426379680633545,-42.981658935546875
1465,besætte,43.10006332397461,-0.8619714975357056
1466,diabetes,40.80613327026367,-14.50988483428955
1467,konkurrence,35.190277099609375,-23.34937858581543
1468,påtænke,37.697845458984375,10.335555076599121
1469,europa,8.644725799560547,-40.63227462768555
1470,coronakrise,39.85001754760742,7.707889556884766
1471,importere,-8.99811840057373,13.952726364135742
1472,kollegieplads,41.40370559692383,5.965300559997559
1473,visitorcenter,38.80254364013672,8.430599212646484
1474,forhold,1.3391705751419067,18.044435501098633
1475,gennemgående,29.136629104614258,-28.193729400634766
1476,intention,10.558695793151855,17.81305694580078
1477,starte,46.0797119140625,-7.950081825256348
1478,punkt,25.596967697143555,10.643278121948242
1479,sideløbende,40.1795768737793,9.559332847595215
1480,vanskelig,39.473899841308594,9.762816429138184
1481,dasaldo,-14.874534606933594,-5.123495101928711
1482,forhindre,40.38283157348633,-17.39327621459961
1483,opstarte,33.78197479248047,12.305412292480469
1484,vilje,2.8827617168426514,18.027484893798828
1485,afklare,0.4162035286426544,17.498428344726562
1486,årgang,7.316766262054443,17.176713943481445
1487,myndighedsbehandling,-0.5088237524032593,-43.080875396728516
1488,restskat,8.586321830749512,-43.38962173461914
1489,tilskrive,20.824251174926758,11.222648620605469
1490,prisfald,29.940689086914062,-28.145017623901367
1491,lede,46.54336929321289,-5.130051136016846
1492,investeringsstrategi,25.185840606689453,15.12482738494873
1493,perspektiv,19.519119262695312,12.50296688079834
1494,afskrivning,42.91302490234375,1.9224191904067993
1495,storbritannien,28.974637985229492,-26.413759231567383
1496,folk,29.831851959228516,10.69456672668457
1497,dårligst,-4.528886795043945,18.628376007080078
1498,ﬂytte,21.569416046142578,14.447775840759277
1499,tjenesteydelse,9.396489143371582,-41.09233856201172
1500,ressourceudnyttelse,10.072897911071777,16.806148529052734
1501,foreliggende,42.17647933959961,-14.786651611328125
1502,matchgruppesystem,30.5677547454834,11.849205017089844
1503,akse,-8.264626502990723,-44.458900451660156
1504,elvand,-6.34330940246582,-43.225467681884766
1505,gennemgribende,-15.339842796325684,-2.970046281814575
1506,højest,-4.46544075012207,-13.268744468688965
1507,regne,18.163619995117188,16.03545379638672
1508,indregne,33.783294677734375,9.592985153198242
1509,ubalance,20.397796630859375,11.708062171936035
1510,linje,43.44539260864258,-6.384085655212402
1511,turismeområde,-13.520153045654297,9.151345252990723
1512,eksportværdi,19.50411605834961,16.11504554748535
1513,handel,34.14731216430664,11.296652793884277
1514,afgiftsstigning,34.74732971191406,9.022663116455078
1515,husstand,33.311092376708984,10.886003494262695
1516,koncession,19.534849166870117,-35.38502502441406
1517,omstændighed,39.93756103515625,4.550608158111572
1518,understrege,-9.917778015136719,-7.110332012176514
1519,udbetaling,40.82428741455078,-17.296720504760742
1520,nedadgående,-6.939501762390137,18.343786239624023
1521,sandsynligvis,43.34832000732422,-6.653736114501953
1522,kvoteandel,42.74055099487305,5.820730209350586
1523,højne,34.379119873046875,8.520039558410645
1524,tillægge,34.713504791259766,-23.431015014648438
1525,million,19.735862731933594,14.791850090026855
1526,kontakte,-11.182698249816895,14.419530868530273
1527,afgive,-8.833329200744629,16.943410873413086
1528,indsamling,28.91987419128418,14.53454303741455
1529,infrastrukturinvestering,-2.4836626052856445,-15.642520904541016
1530,gennemførsel,43.74364471435547,1.8372502326965332
1531,realkreditinstitut,16.420513153076172,15.97047233581543
1532,ii,30.806974411010742,-25.57741355895996
1533,restere,10.713613510131836,-40.81485366821289
1534,sende,35.14992904663086,-22.194669723510742
1535,middellevetid,41.71196746826172,8.276887893676758
1536,budgetkoordination,0.4102110266685486,-16.29987335205078
1537,regi,8.152848243713379,16.624425888061523
1538,størstedel,-0.8604764938354492,18.379491806030273
1539,seksuel,31.394071578979492,11.284342765808105
1540,citron,42.391639709472656,-12.560835838317871
1541,godkendelse,46.39020538330078,-5.644446849822998
1542,lånoptage,27.370731353759766,13.120546340942383
1543,interesse,-0.10426359623670578,18.273630142211914
1544,skatterenter,21.00541877746582,-34.91256332397461
1545,tilbagebetalingspligt,30.194398880004883,-25.260967254638672
1546,generationsskifte,34.97633743286133,9.782522201538086
1547,tjene,-10.952351570129395,15.397706985473633
1548,selvstyrerestance,34.06977081298828,-26.39543342590332
1549,lærer,43.38788604736328,-13.17181396484375
1550,forældrebetaling,32.799644470214844,-25.637813568115234
1551,landbrugserhverve,0.6713562607765198,21.159534454345703
1552,turismeerhverv,-16.313663482666016,-0.3060653805732727
1553,daresultat,11.424018859863281,18.153406143188477
1554,forpligte,-15.608518600463867,5.810849666595459
1555,fjord,28.04720115661621,-27.786962509155273
1556,innovation,7.026212215423584,17.728681564331055
1557,london,43.717777252197266,-1.0975185632705688
1558,afvente,43.71611022949219,2.3719301223754883
1559,drøfte,-14.198118209838867,7.772817611694336
1560,koordinationsgruppe,-17.13172149658203,4.269857406616211
1561,mærkbar,-6.595758438110352,-12.526430130004883
1562,bankkonto,27.421092987060547,13.891159057617188
1563,vellønnet,14.016519546508789,11.90046501159668
1564,mobilitetsundersøgelse,10.317333221435547,14.752594947814941
1565,lønsum,-8.183849334716797,-8.502626419067383
1566,boligmæssig,-2.8174962997436523,17.120664596557617
1567,endeligt,22.84562873840332,14.194597244262695
1568,relatere,40.06534957885742,7.270318984985352
1569,eu™s,-7.145567893981934,17.613222122192383
1570,understøttelse,35.21641159057617,8.886768341064453
1571,variere,15.190103530883789,12.438915252685547
1572,involvere,4.528870105743408,16.44073486328125
1573,derom,-10.167254447937012,13.742231369018555
1574,oprettelse,45.1446647644043,-6.704516410827637
1575,problemområde,34.57322311401367,10.48330307006836
1576,rigtig,0.1832607388496399,19.575393676757812
1577,tyde,-6.661710262298584,15.334486961364746
1578,udviklingsmulighed,-17.17849349975586,0.2219688892364502
1579,udsættelse,46.07774353027344,-4.66115140914917
1580,pulje,32.89617919921875,9.540788650512695
1581,tættere,1.848419189453125,17.54169273376465
1582,udefrakommende,2.741837978363037,17.904224395751953
1583,opkvaliﬁcering,2.2959165573120117,21.32395362854004
1584,forelægge,10.271060943603516,14.763371467590332
1585,operationel,5.889336109161377,15.631702423095703
1586,jolle,36.88658905029297,7.097843170166016
1587,overføre,2.196640729904175,20.384536743164062
1588,eksportpris,6.937863826751709,16.564208984375
1589,forhøje,45.49970245361328,-5.050388813018799
1590,udefra,36.92607116699219,11.32203197479248
1591,kyst,41.716854095458984,3.470930576324463
1592,aspekt,29.68834114074707,14.593684196472168
1593,revalidering,-11.250388145446777,-5.5652337074279785
1594,oprette,42.268104553222656,-13.88077449798584
1595,råd,45.07772445678711,1.9596918821334839
1596,pensionsalder,31.57782554626465,9.60147762298584
1597,overskudsgrad,19.202707290649414,17.13669776916504
1598,tjeneste,25.820276260375977,-30.454635620117188
1599,definere,43.91813278198242,-5.494908809661865
1600,forrentning,38.989681243896484,10.955561637878418
1601,oplægge,42.27983474731445,-14.70456314086914
1602,råde,-13.56571102142334,13.309762954711914
1603,facilitet,34.888484954833984,10.636524200439453
1604,nogenlunde,16.197690963745117,16.213459014892578
1605,bestyrelse,44.46493911743164,-10.303559303283691
1606,registrering,42.63978958129883,5.867570400238037
1607,udmøntning,26.210107803344727,12.10197925567627
1608,passende,27.363494873046875,11.170300483703613
1609,flytning,47.624393463134766,-6.707287311553955
1610,optimering,9.371140480041504,14.252954483032227
1611,beredskab,43.3527946472168,-13.924036026000977
1612,fornøden,4.5227508544921875,16.66385269165039
1613,sammensætning,29.326311111450195,14.029275894165039
1614,effektmåling,-18.607633590698242,0.2279527187347412
1615,tydelig,28.32561492919922,13.090323448181152
1616,kursist,35.35258102416992,10.04446029663086
1617,adressere,19.35320281982422,13.727599143981934
1618,formulere,-8.078622817993164,16.31932830810547
1619,naturligvis,24.54816246032715,12.534555435180664
1620,langtidsholdbar,25.730018615722656,13.388858795166016
1621,sårbarhed,28.356582641601562,12.965566635131836
1622,hovedpart,39.299476623535156,5.157899379730225
1623,kobling,-13.577503204345703,8.027099609375
1624,læge,0.6395298838615417,18.740083694458008
1625,fri,12.86929702758789,13.575725555419922
1626,fremrykke,10.72203540802002,15.630255699157715
1627,teknologi,21.1507511138916,12.520722389221191
1628,skib,-8.652420043945312,17.862001419067383
1629,hovedkonto,-15.264008522033691,13.226788520812988
1630,lufthavnsstruktur,19.576356887817383,14.488147735595703
1631,ansættelse,25.33345603942871,15.211265563964844
1632,trivsel,-9.571939468383789,18.378915786743164
1633,socialpolitik,23.407609939575195,12.02506160736084
1634,nedslidning,-17.54295539855957,-1.093526840209961
1635,sprede,44.70753479003906,1.056372880935669
1636,toppet,-16.554292678833008,-5.042510509490967
1637,ressourcerenteafgift,24.8798885345459,13.30012321472168
1638,livsstilssygdom,-13.659709930419922,-6.276678085327148
1639,fiskerikapacitet,45.6374626159668,0.9088001251220703
1640,udstikke,24.21732521057129,14.305183410644531
1641,socialstyrelse,-1.206002950668335,16.309568405151367
1642,gflk,-0.8249990344047546,20.522480010986328
1643,affaldshåndtering,31.726486206054688,-26.290019989013672
1644,hhv,25.76519012451172,10.674036026000977
1645,skaldyr,-4.183722496032715,20.360239028930664
1646,ordentlig,18.768442153930664,12.676848411560059
1647,styre,-8.058023452758789,17.516820907592773
1648,hospital,20.820453643798828,11.696065902709961
1649,misbruge,27.562999725341797,13.462729454040527
1650,betegne,14.787882804870605,15.920414924621582
1651,levevilkår,4.632147312164307,16.453725814819336
1652,slå,-15.74737548828125,9.787236213684082
1653,opfattelse,40.78773880004883,-15.664212226867676
1654,uændret,38.68979263305664,6.638847827911377
1655,nedslidt,-2.578486919403076,16.764741897583008
1656,derigennem,-15.188764572143555,9.925889015197754
1657,kompetent,-18.225839614868164,1.106845736503601
1658,erstatningsbyggeri,14.03209114074707,15.258734703063965
1659,transport,5.4417243003845215,18.12929344177246
1660,reformarbejde,-16.003812789916992,4.27068567276001
1661,sundhedsstrategi,15.020529747009277,15.757281303405762
1662,sundhedssektor,-0.3633290231227875,-16.861177444458008
1663,råstofefterforskning,12.250782012939453,16.46752166748047
1664,sammenlægning,-12.438629150390625,-6.366949558258057
1665,finanskrise,20.219337463378906,13.7872314453125
1666,risikere,17.851043701171875,14.461099624633789
1667,boligforsyne,-9.823065757751465,-8.928712844848633
1668,nævneværdig,8.557050704956055,16.182329177856445
1669,potential,6.645632743835449,15.274299621582031
1670,oplæg,-12.724785804748535,15.88963794708252
1671,varetager,-7.378300189971924,-10.37283992767334
1672,fremmest,0.7436148524284363,-16.45564079284668
1673,sygeplejerske,-14.107680320739746,10.001116752624512
1674,specialisere,43.7418098449707,-2.4529311656951904
1675,stordriftsfordele,-16.954498291015625,3.654109239578247
1676,synlig,-4.218709945678711,16.215412139892578
1677,medlem,1.2848179340362549,19.178417205810547
1678,mioreformspore,44.86024856567383,5.499814033508301
1679,svalbard,3.1106770038604736,16.889625549316406
1680,strukturovervågning,-14.596519470214844,-1.385928750038147
1681,matchgruppe,15.830307006835938,13.090787887573242
1682,distrikt,44.163658142089844,-7.050198554992676
1683,økonomistyring,-1.6305086612701416,-15.297724723815918
1684,pensionist,12.478623390197754,17.052736282348633
1685,vores,22.38791275024414,11.491369247436523
1686,høre,28.558759689331055,12.21702766418457
1687,gennemførselsprocent,-18.21986198425293,4.709367752075195
1688,ansvarlig,-5.437024116516113,18.489511489868164
1689,leverandør,20.900711059570312,15.350284576416016
1690,kommuneskat,42.0839729309082,0.39008277654647827
1691,sammenholde,2.638939619064331,17.259300231933594
1692,indhold,17.310457229614258,12.616477966308594
1693,anbringelse,-14.835013389587402,0.5199782252311707
1694,recession,-14.842150688171387,-1.6881213188171387
1695,varig,-0.7411015033721924,-17.26579475402832
1696,selvstændig,-17.387693405151367,3.6989240646362305
1697,telemedicin,-5.365126132965088,17.166940689086914
1698,statistikbank,3.0649502277374268,-18.913127899169922
1699,ﬁnde,16.947063446044922,14.170145988464355
1700,tryg,-16.083681106567383,9.536260604858398
1701,afstand,-9.220927238464355,16.523048400878906
1702,variabel,16.48076820373535,13.336986541748047
1703,intensiv,-14.54818344116211,10.197790145874023
1704,robust,26.387535095214844,12.069766998291016
1705,renoveringsfond,4.729909420013428,20.127714157104492
1706,makrelfangst,-16.192426681518555,-3.330706834793091
1707,reinvesteringsbehov,-1.5118451118469238,17.87249183654785
